"","accessRights","adm1","adm2","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventRemarks","eventTime","family","familyKey","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","year","downloadDate"
"435",NA,"South Dakota",NA,NA,"LITERATURE",NA,"2-595643-2714","Mammalia",359,"Pennington, South Dakota, United States, NORTH_AMERICA","SD-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,"1921-01-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"78",NA,"United States","1274156007","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-595643-2714",NA,NA,"NTSRV",NA,"US",1274156007,"Animalia",1,NA,"2016-06-28T16:45:25.495+0000","2016-08-04T03:34:55.607+0000","2016-06-28T16:45:25.521+0000",NA,NA,NA,NA,NA,NA,NA,"Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1921,2016-08-10
"436",NA,"South Dakota",NA,NA,"LITERATURE",NA,"2-595643-2679","Mammalia",359,"Custer, South Dakota, United States, NORTH_AMERICA","SD-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,NA,NA,NA,"1921-01-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"78",NA,"United States","1274156025","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-595643-2679",NA,NA,"NTSRV",NA,"US",1274156025,"Animalia",1,NA,"2016-06-28T16:45:25.510+0000","2016-08-04T03:34:55.578+0000","2016-06-28T16:45:25.527+0000",NA,NA,NA,NA,NA,NA,NA,"Custer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1921,2016-08-10
"437",NA,"Montana",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"234138.7281364","Mammalia",359,"Chateau, Montana, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1920-01-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883872070","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana",NA,"234138",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3f14c0ee2-b593-45c6-8a40-28f90c61ff3a",1,NA,"USNM",NA,"US",883872070,"Animalia",1,NA,"2016-04-27T20:41:39.071+0000","2016-08-04T00:01:47.520+0000","2016-02-09T18:13:54.995+0000",NA,NA,NA,NA,NA,NA,NA,"Chateau",NA,NA,NA,NA,1,NA,NA,"http://n2t.net/ark:/65665/3f14c0ee2-b593-45c6-8a40-28f90c61ff3a",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","W. Rush","21687X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"-- Jan 1920",NA,NA,1920,2016-08-10
"438",NA,"Montana","Powder River County","Genbank:","PRESERVED_SPECIMEN",NA,"234970.7281696","Mammalia",359,"Broadus, Montana, Powder River County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110",NA,"1920-04-19T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871766","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana, Powder River County",NA,"234970",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/39524b039-0dd2-475f-96ff-f3d28e8de3e7",1,NA,"USNM",NA,"US",883871766,"Animalia",1,NA,"2016-04-27T20:20:35.814+0000","2016-08-04T00:01:47.511+0000","2016-02-09T17:00:57.023+0000",NA,NA,NA,NA,NA,NA,NA,"Broadus",NA,NA,NA,NA,4,NA,NA,"http://n2t.net/ark:/65665/39524b039-0dd2-475f-96ff-f3d28e8de3e7",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","L. Bakken","1053/21949X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"FEMALE","Mustela nigripes",5218985,"nigripes","110",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"19 Apr 1920",NA,NA,1920,2016-08-10
"439",NA,"Montana","Powder River County","Genbank:","PRESERVED_SPECIMEN",NA,"234971.7281697","Mammalia",359,"Broadus, Montana, Powder River County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119",NA,"1920-04-28T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871790","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana, Powder River County",NA,"234971",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/39254bc1a-908a-4c9b-895d-41f9572e661f",1,NA,"USNM",NA,"US",883871790,"Animalia",1,NA,"2016-04-27T20:20:19.497+0000","2016-08-04T00:01:47.571+0000","2016-02-09T16:57:09.259+0000",NA,NA,NA,NA,NA,NA,NA,"Broadus",NA,NA,NA,NA,4,NA,NA,"http://n2t.net/ark:/65665/39254bc1a-908a-4c9b-895d-41f9572e661f",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","L. Bakken","1062/21950X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"FEMALE","Mustela nigripes",5218985,"nigripes","119",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"28 Apr 1920",NA,NA,1920,2016-08-10
"440",NA,"Montana","Powder River County","Genbank:","PRESERVED_SPECIMEN",NA,"234973.7281698","Mammalia",359,"Broadus, Montana, Powder River County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141",NA,"1920-05-20T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871871","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana, Powder River County",NA,"234973",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3eeb3ddbe-0ea6-4342-a3c8-f33c173cf941",1,NA,"USNM",NA,"US",883871871,"Animalia",1,NA,"2016-04-27T20:39:14.802+0000","2016-08-04T00:01:47.537+0000","2016-02-09T18:11:11.693+0000",NA,NA,NA,NA,NA,NA,NA,"Broadus",NA,NA,NA,NA,5,NA,NA,"http://n2t.net/ark:/65665/3eeb3ddbe-0ea6-4342-a3c8-f33c173cf941",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","L. Bakken","1083/21952X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","141",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"20 May 1920",NA,NA,1920,2016-08-10
"441",NA,"Montana","Powder River County","Genbank:","PRESERVED_SPECIMEN",NA,"234972.7185132","Mammalia",359,"Broadus, Montana, Powder River County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124",NA,"1920-05-03T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871606","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana, Powder River County",NA,"234972",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/392515170-7080-40c8-860b-12dfa745aefd",1,NA,"USNM",NA,"US",883871606,"Animalia",1,NA,"2016-04-27T20:20:19.419+0000","2016-08-04T00:01:47.499+0000","2016-02-09T16:57:08.201+0000",NA,NA,NA,NA,NA,NA,NA,"Broadus",NA,NA,NA,NA,5,NA,NA,"http://n2t.net/ark:/65665/392515170-7080-40c8-860b-12dfa745aefd",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","L. Bakken","1070/21951X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"FEMALE","Mustela nigripes",5218985,"nigripes","124",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"3 May 1920",NA,NA,1920,2016-08-10
"442",NA,"Montana",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"232400.7280638","Mammalia",359,"Whitetail Creek, 7 Mi NW Of Calabar, Montana, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,"1919-05-15T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871955","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Montana",NA,"232400",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/33fa50f98-151b-4c3e-b1fb-1f1b6b09d0fc",1,NA,"USNM",NA,"US",883871955,"Animalia",1,NA,"2016-04-27T20:13:15.248+0000","2016-08-04T00:01:47.559+0000","2016-02-09T15:41:59.376+0000",NA,NA,NA,NA,NA,NA,NA,"Whitetail Creek, 7 Mi NW Of Calabar",NA,NA,NA,NA,5,NA,NA,"http://n2t.net/ark:/65665/33fa50f98-151b-4c3e-b1fb-1f1b6b09d0fc",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","S. Anderson","2/21180X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","135",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"15 May 1919",NA,NA,1919,2016-08-10
"443",NA,"Colorado","Rio Grande County","Genbank:","PRESERVED_SPECIMEN",NA,"234118.7281355","Mammalia",359,"Del Norte, 15 Mi NW, Old Woman Creek, Colorado, Rio Grande County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"325",NA,"1919-11-21T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871970","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Colorado, Rio Grande County",NA,"234118",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/39fbf4687-86a6-4533-a6c0-c611f1673e58",1,NA,"USNM",NA,"US",883871970,"Animalia",1,NA,"2016-04-27T20:21:39.923+0000","2016-08-04T00:01:47.531+0000","2016-02-09T17:11:29.371+0000",NA,NA,NA,NA,NA,NA,NA,"Del Norte, 15 Mi NW, Old Woman Creek",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/39fbf4687-86a6-4533-a6c0-c611f1673e58",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","W. Krepp","236",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","325",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"21 Nov 1919",NA,NA,1919,2016-08-10
"444",NA,"New Mexico",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"228789.7279343","Mammalia",359,"San Mateo, High Mesa 10 Mi NE Of Mount Taylor, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121",NA,"1918-05-01T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871859","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, New Mexico",NA,"228789",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ba169746-ba70-4e5d-84b6-c3ea23ea6d07",1,NA,"USNM",NA,"US",883871859,"Animalia",1,NA,"2016-04-27T20:24:15.339+0000","2016-08-04T00:01:47.436+0000","2016-02-09T17:25:34.140+0000",NA,NA,NA,NA,NA,NA,NA,"San Mateo, High Mesa 10 Mi NE Of Mount Taylor",NA,NA,NA,NA,5,NA,NA,"http://n2t.net/ark:/65665/3ba169746-ba70-4e5d-84b6-c3ea23ea6d07",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Ligon","20336X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","121",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"1 May 1918",NA,NA,1918,2016-08-10
"445",NA,"New Mexico",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"231363.7280260","Mammalia",359,"Bluewater, 2 Mi N, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"288",NA,"1918-10-15T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871932","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, New Mexico",NA,"231363",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/30a80a4da-5fc7-4450-b331-3d9bfe94961c",1,NA,"USNM",NA,"US",883871932,"Animalia",1,NA,"2016-04-27T20:08:52.899+0000","2016-08-04T00:01:47.392+0000","2016-02-09T15:04:08.517+0000",NA,NA,NA,NA,NA,NA,NA,"Bluewater, 2 Mi N",NA,NA,NA,NA,10,NA,NA,"http://n2t.net/ark:/65665/30a80a4da-5fc7-4450-b331-3d9bfe94961c",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","C. Musgrove","20980X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","288",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"15 Oct 1918",NA,NA,1918,2016-08-10
"446",NA,"New Mexico",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"230773.7279905","Mammalia",359,"Magdalena, 75 Mi SW At Garcia Ranch, New Mexico, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,2134,NA,"326",NA,"1918-11-22T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871906","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, New Mexico",NA,"230773",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3486fb4e8-4ccc-46d0-9a61-fed2df9829cc",1,NA,"USNM",NA,"US",883871906,"Animalia",1,NA,"2016-04-27T20:13:58.922+0000","2016-08-04T00:01:47.565+0000","2016-02-09T15:51:36.989+0000",NA,NA,NA,NA,NA,NA,NA,"Magdalena, 75 Mi SW At Garcia Ranch",NA,NA,NA,NA,11,NA,NA,"http://n2t.net/ark:/65665/3486fb4e8-4ccc-46d0-9a61-fed2df9829cc",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","J. Felkner","20683X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"FEMALE","Mustela nigripes",5218985,"nigripes","326",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"22 Nov 1918",NA,NA,1918,2016-08-10
"447",NA,"Arizona","Apache County","Genbank:","PRESERVED_SPECIMEN",NA,"228233.7279017","Mammalia",359,"Springerville, 16 Mi NE Bacas Ranch, Arizona, Apache County, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,"1917-01-19T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871791","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Arizona, Apache County",NA,"228233",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3faf7ccc9-8f19-46d5-b4fa-6f933f56fc4d",1,NA,"USNM",NA,"US",883871791,"Animalia",1,NA,"2016-04-27T20:43:09.848+0000","2016-08-04T00:01:47.535+0000","2016-02-09T18:19:30.417+0000",NA,NA,NA,NA,NA,NA,NA,"Springerville, 16 Mi NE Bacas Ranch",NA,NA,NA,NA,1,NA,NA,"http://n2t.net/ark:/65665/3faf7ccc9-8f19-46d5-b4fa-6f933f56fc4d",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin; Skull",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","M. Brown","12/20089X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","19",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"19 Jan 1917",NA,NA,1917,2016-08-10
"448",NA,"Wyoming",NA,"Genbank:","PRESERVED_SPECIMEN",NA,"227703.7278760","Mammalia",359,"Douglas, Wyoming, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"5df38344-b821-49c2-8174-cf0f29f4df0d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"252",NA,"1917-09-09T00:00:00.000+0000",NA,NA,"Mustelidae",5307,NA,NA,"United States","883871730","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Mustelidae, Mustelinae","North America, United States, Wyoming",NA,"227703",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3378ca63e-283f-4172-a6c1-aead1805ff7b",1,NA,"USNM",NA,"US",883871730,"Animalia",1,NA,"2016-04-27T20:12:35.311+0000","2016-08-04T00:01:47.549+0000","2016-02-09T15:28:33.118+0000",NA,NA,NA,NA,NA,NA,NA,"Douglas",NA,NA,NA,NA,9,NA,NA,"http://n2t.net/ark:/65665/3378ca63e-283f-4172-a6c1-aead1805ff7b",NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,"Skin",NA,"DWC_ARCHIVE","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","E. Freeman","19699X",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Mustela nigripes (Audubon & Bachman, 1851)",NA,"MALE","Mustela nigripes",5218985,"nigripes","252",NA,5218985,"SPECIES",NA,"PhysicalObject",NA,NA,"9 Sep 1917",NA,NA,1917,2016-08-10
"449",NA,"Wyoming",NA,NA,"UNKNOWN",NA,"9999-129732298-3432","Mammalia",359,"Converse, Wyoming, United States, NORTH_AMERICA","WY-NHP",NA,"NORTH_AMERICA",NA,"United States",NA,"7fd12114-9010-4c13-8f46-990fe04ca882","NatureServe Network Species Occurrence Data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1917-01-01T00:00:00.000+0000","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.102031",NA,"Mustelidae",5307,"24839",NA,"United States","1274537086","Mustela","Mustela",2433922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999-129732298-3432",NA,NA,"NTSRV",NA,"US",1274537086,"Animalia",1,NA,"2016-06-28T16:49:11.180+0000","2016-08-04T03:33:24.063+0000","2016-06-28T16:49:11.215+0000",NA,NA,NA,NA,NA,NA,NA,"Converse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","aa40a1e0-818b-11d9-b6d0-b8a03c50a862",NA,NA,NA,"These data are made available by NatureServe with permission of the relevant natural heritage programs and conservation data centers (http://www.natureserve.org/visitLocal/index.jsp), and use of these data is governed by the terms of NatureServe's data sharing agreements with these independent data custodians. These data are available for non-commercial conservation, educational, and research use, but may not be repackaged or redistributed in any form without written permission. Appropriate acknowledgment of NatureServe and its natural heritage program members should be made in any reports or other products derived from these data. NatureServe makes no warranty as to the currency, completeness, or accuracy of these data, and shall have no liability or responsibility to the data users, or any other person or entity with respect to any liability, loss, or damage caused or alleged to be caused directly or indirectly by the dataset.","NatureServe",NA,"Mustela nigripes (Audubon & Bachman, 1851)","180557",NA,"Mustela nigripes",5218985,"nigripes",NA,NA,5218985,"SPECIES",NA,NA,NA,NA,NA,NA,NA,1917,2016-08-10
