"","accessRights","adm1","adm2","associatedOccurrences","associatedReferences","associatedSequences","basisOfRecord","behavior","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","created","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestAgeOrLowestStage","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","formation","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestAgeOrHighestStage","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"1588","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2076.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,3,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"184","NATIVE","1946-07-03T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564650","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2076.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564650,"Animalia",1,"en","2015-02-23T03:02:56.223+0000","2016-08-04T13:04:00.149+0000","2015-02-23T03:02:56.254+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2076.1","Burned","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"L dentary",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Carter",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2076-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","184",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1589","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-1996.1","Mammalia",359,"Isleta Cave No 2, Namibia","Fossils",NA,NA,NA,"Namibia",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182","NATIVE","1946-07-01T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,NA,"1058564702","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes",NA,NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-1996.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058564702,"Animalia",1,"en","2015-02-23T03:02:56.332+0000","2016-08-04T13:03:59.927+0000","2015-02-23T03:02:56.397+0000",NA,NA,NA,NA,NA,NA,NA,"Isleta Cave No 2",NA,NA,NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-1996.1","Marked X9.","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Proximal fragment of femur",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862",".002",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-1996-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","182",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Isleta Cave No 2","Swift Fox",NA,1946,2016-08-10
"1590","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2544.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,6,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"187","NATIVE","1946-07-06T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564703","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2544.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564703,"Animalia",1,"en","2015-02-23T03:02:56.336+0000","2016-08-04T13:03:59.822+0000","2015-02-23T03:02:56.397+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2544.1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"R dentary",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862",".001",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2544-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","187",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1591","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2549.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,6,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"187","NATIVE","1946-07-06T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564758","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2549.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564758,"Animalia",1,"en","2015-02-23T03:02:56.471+0000","2016-08-04T13:04:00.083+0000","2015-02-23T03:02:56.542+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2549.1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Proximal portion of femur",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862",".001",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2549-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","187",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1592","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2504.1","Mammalia",359,"Isleta Cave No 2, Namibia","Fossils",NA,NA,NA,"Namibia",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"190","NATIVE","1946-07-09T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,NA,"1058564775","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes",NA,NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2504.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058564775,"Animalia",1,"en","2015-02-23T03:02:56.478+0000","2016-08-04T13:04:01.354+0000","2015-02-23T03:02:56.540+0000",NA,NA,NA,NA,NA,NA,NA,"Isleta Cave No 2",NA,NA,NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2504.1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"R dentary m2, m3, p3",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Carter",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2504-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","190",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Isleta Cave No 2","Swift Fox",NA,1946,2016-08-10
"1593","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-99","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,3,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"184","NATIVE","1946-07-03T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058563667","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:46-99",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058563667,"Animalia",1,"en","2015-02-23T03:02:54.023+0000","2016-08-04T13:04:00.179+0000","2015-02-23T03:02:54.071+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-99",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"DENTARY M/1-2 R L",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Durant",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-99",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","184",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1594","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-98","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,3,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"184","NATIVE","1946-07-03T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058563674","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Harris, Arthur H.","urn:catalog:UTEP:Fossils:46-98",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058563674,"Animalia",1,"en","2015-02-23T03:02:54.030+0000","2016-08-04T13:04:00.107+0000","2015-02-23T03:02:54.081+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-98",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Anterior half L dentary.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Durant",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-98",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","184",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1595","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-517.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,8,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"189","NATIVE","1946-07-08T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564008","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-517.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564008,"Animalia",1,"en","2015-02-23T03:02:54.731+0000","2016-08-04T13:03:59.907+0000","2015-02-23T03:02:54.769+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-517.1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Distal portion of tibia",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Carter",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-517-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","189",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1596","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-567.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,8,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"189","NATIVE","1946-07-08T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564318","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-567.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564318,"Animalia",1,"en","2015-02-23T03:02:55.414+0000","2016-08-04T13:03:59.929+0000","2015-02-23T03:02:55.549+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-567.1","Burned","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Distal portion of humerus",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Carter",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-567-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","189",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1597","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-1308.1","Mammalia",359,"Isleta Cave No 2, Namibia","Fossils",NA,NA,NA,"Namibia",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182","NATIVE","1946-07-01T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,NA,"1058564458","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes",NA,NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-1308.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058564458,"Animalia",1,"en","2015-02-23T03:02:55.834+0000","2016-08-04T13:04:00.289+0000","2015-02-23T03:02:55.889+0000",NA,NA,NA,NA,NA,NA,NA,"Isleta Cave No 2",NA,NA,NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-1308.1",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"L dentary p2, p3, p4, m1, m2.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","UNM Anthropology",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-1308-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","182",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Isleta Cave No 2","Swift Fox",NA,1946,2016-08-10
"1598","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-1139.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,6,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"187","NATIVE","1946-07-06T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564471","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-1139.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564471,"Animalia",1,"en","2015-02-23T03:02:55.866+0000","2016-08-04T13:03:59.938+0000","2015-02-23T03:02:55.893+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-1139.1","Missing distal portion, burned.","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Tibia.",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Oletha Lones",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-1139-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","187",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1599","http://vertnet.org/resources/norms.html","New Mexico","Bernalillo",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2160.1","Mammalia",359,"Isleta Cave No 2; Rio Grande, New Mexico, Bernalillo, United States, NORTH_AMERICA","Fossils",NA,"NORTH_AMERICA",NA,"United States",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,3,NA,NA,NA,NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,1716,0,"184","NATIVE","1946-07-03T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,"United States","1058564681","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes","| USA | NM | Bernalillo |  |  |  |",NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2160.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,"US",1058564681,"Animalia",1,"en","2015-02-23T03:02:56.276+0000","2016-08-04T13:03:59.825+0000","2015-02-23T03:02:56.338+0000",NA,NA,"WISCONSINAN/HOLOCENE",NA,NA,NA,NA,"Isleta Cave No 2; Rio Grande",NA,"Mixed Holocene and Wisconsin Pleistocene.  Many numbers on the bones have an ""A"" prefix; in the database, this is indicated by a "".1"". E.g., 46-A479 on the specimen is given in the database as 46-479.1",NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2160.1","Burned","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Distal portion of radius",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862","Carter",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2160-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","184",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,"1716 M",NA,"USA | NM | Bernalillo | Isleta Cave No 2; Rio Grande","Swift Fox",NA,1946,2016-08-10
"1600","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"46-2015.1","Mammalia",359,"Isleta Cave No 2, Namibia","Fossils",NA,NA,NA,"Namibia",NA,NA,"bd2feca8-ec39-4480-9dad-e353ab6a506d",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182","NATIVE","1946-07-01T00:00:00.000+0000",NA,NA,NA,"Canidae",9701,NA,NA,NA,NA,"1058564727","Vulpes","Vulpes",5219234,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia | Carnivora | Canidae |  | Vulpes",NA,NA,NA,NA,NA,NA,NA,"Jasso, Heather A.","urn:catalog:UTEP:Fossils:46-2015.1",1,NA,NA,"UTEP","http://grbio.org/cool/gq95-3z97",NA,NA,NA,1058564727,"Animalia",1,"en","2015-02-23T03:02:56.397+0000","2016-08-04T13:03:59.939+0000","2015-02-23T03:02:56.457+0000",NA,NA,NA,NA,NA,NA,NA,"Isleta Cave No 2",NA,NA,NA,"2015-02-20T00:00:00.000+0000",7,NA,"ICZN","urn:catalog:UTEP:Fossils:46-2015.1","Burned Marked X9.","present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Distal fragment of tibia",NA,"DWC_ARCHIVE","US","52c8f620-1816-11da-9544-b8a03c50a862",".002",NA,"http://portal.vertnet.org/o/utep/fossils?id=46-2015-1",NA,NA,NA,NA,"Vulpes velox (Say, 1823)",NA,NA,"Vulpes velox",5219290,"velox","182",NA,5219290,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"Isleta Cave No 2","Swift Fox",NA,1946,2016-08-10
