"","accessRights","adm1","adm2","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinateUncertaintyInMeters","country","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","dynamicProperties","earliestEonOrLowestEonothem","earliestEpochOrLowestSeries","earliestEraOrLowestErathem","earliestPeriodOrLowestSystem","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","geologicalContextID","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","highestBiostratigraphicZone","http://unknown.org/occurrenceDetails","http://unknown.org/organismID","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","institutionCode","institutionID","island","islandGroup","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","latestEonOrHighestEonothem","latestEpochOrHighestSeries","latestEraOrHighestErathem","latestPeriodOrHighestSystem","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","lowestBiostratigraphicZone","modified","month","municipality","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","parentNameUsage","phylum","phylumKey","preparations","previousIdentifications","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","source","species","speciesKey","specificEpithet","startDayOfYear","taxonID","taxonKey","taxonRank","taxonRemarks","type","typeStatus","typifiedName","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimLocality","vernacularName","waterBody","year","downloadDate"
"988",NA,"New Mexico","Dona Ava",NA,NA,NA,"PRESERVED_SPECIMEN","NCSM 16297 - North Carolina Museum of Natural Sciences Mammals Collection","16297","Mammalia",359,"Las Cruces; University Park, 10 mi E, New Mexico, Dona Ava, United States, NORTH_AMERICA","NCSM-Mammals",NA,"NORTH_AMERICA",1609,"United States","NCSM-MammalsDWC","ea9f5b0b-ad97-45ea-935a-ba2784c80cbb","NCSM Mammals Collection",NA,19,NA,NA,"In Collections",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-03-19T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"MAMM-16297","United States","897169791","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,"DeLorme 6.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85262519-E75E-4990-89BC-967F9165E372",NA,NA,NA,"NCSM","NCSM",NA,NA,"US",897169791,"Animalia",1,"EN","2016-07-28T19:48:39.151+0000","2016-08-04T15:09:02.754+0000","2016-07-28T19:48:39.279+0000",32.2954,NA,NA,NA,NA,NA,NA,"Las Cruces; University Park, 10 mi E",NA,NA,NA,-106.6151,NA,"2016-07-28T00:00:00.000+0000",3,NA,NA,"85262519-E75E-4990-89BC-967F9165E372","Source: specimen tag, UK catalog. Some teeth present.",NA,"Carnivora",732,NA,"UK 5177","NCSM",NA,"Chordata",44,NA,NA,"DWC_ARCHIVE","US","69e7f900-ed5b-11dd-ac7e-b8a03c50a862",NA,NA,"http://collections.naturalsciences.org/specimenMammals.aspx?ID=16297",NA,"http://creativecommons.org/publicdomain/zero/1.0/","North Carolina Museum of Natural Sciences",NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus",NA,NA,2433557,"SPECIES",NA,"Physical Object",NA,NA,NA,"1539",NA,"Received from J. Krupa, UKY. Lat/Long taken 10 mi E of population center of University Park.","Ringtail",NA,1964,2016-08-10
"989","http://vertnet.org/resources/norms.html","Texas","Brewster",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1381","Mammalia",359,"BLACK GAP WILDLIFE AREA, Texas, Brewster, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",25947,"United States",NA,"854f70cc-55e3-4af2-9417-0f47d6c7902d",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","NATIVE","1964-03-30T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"TK930540","United States","911632376","Bassariscus","Bassariscus",2433550,"WGS84",NA,"Mia Hwang (TTU)","3/3/2003","VertNet Georeferencing Guidelines",NA,"Topozone.com","requires verification",NA,"BASSARISCUS","| United States | Texas | Brewster Co |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:TTU:Mammals:1381",NA,NA,"flavus","TTU","urn:lsid:biocol.org:col:34902",NA,NA,"US",911632376,"Animalia",1,"en","2015-02-26T18:20:16.542+0000","2016-08-04T07:53:00.982+0000","2015-02-20T22:03:42.726+0000",29.36316,NA,NA,NA,NA,NA,NA,"BLACK GAP WILDLIFE AREA",NA,NA,NA,-103.24465,NA,"2015-02-20T00:00:00.000+0000",3,NA,"ICZN","urn:catalog:TTU:Mammals:1381",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS | skin | skull",NA,"DWC_ARCHIVE","US","acac73b0-055d-11d8-b84f-b8a03c50a862","IKENBERRY, R D","210","http://portal.vertnet.org/o/ttu/mammals?id=1381",NA,"http://creativecommons.org/licenses/by/4.0/",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus","90",NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"UTM",NA,"3/30/1964","UNITED STATES | TEXAS | BREWSTER CO | BLACK GAP WILDLIFE AREA",NA,NA,1964,2016-08-10
"990","http://vertnet.org/resources/norms.html","California","Butte",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1263","Mammalia",359,"California, Butte, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,14,NA,NA,NA,"{""totalLengthInMM"":""730"", ""tailLengthInMM"":""390"", ""hindfootLengthInMM"":""69"", ""earLengthInMM"":""53"" }",NA,NA,NA,NA,NA,NA,"105","NATIVE","1964-04-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1065080327","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| USA | CA | Butte |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:1263",NA,NA,"raptor","CSUC",NA,NA,NA,"US",1065080327,"Animalia",1,"en","2015-04-14T15:09:11.631+0000","2016-08-03T11:36:32.282+0000","2015-04-14T15:09:11.651+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",4,NA,"ICZN","urn:catalog:CSUC:Mammals:1263",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin | skull",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf","Gary Cole",NA,"http://portal.vertnet.org/o/csuc/mammals?id=1263",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"MALE",NA,"Bassariscus astutus",2433557,"astutus","105",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"4/14/1964","USA | CA | Butte | 1 mi. S of Ord Ferry, Llano Seco Ranch; nearest city: Ord Ferry","Ringtail",NA,1964,2016-08-10
"991","http://vertnet.org/resources/norms.html","California","Butte",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1214","Mammalia",359,"California, Butte, United States, NORTH_AMERICA","Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"08dc18e5-e3c0-4f74-b49a-b8274aabe020",NA,NA,9,NA,NA,NA,"{""totalLengthInMM"":""710"", ""tailLengthInMM"":""340"", ""hindfootLengthInMM"":""70"", ""earLengthInMM"":""50"" }",NA,NA,NA,NA,NA,NA,"100","NATIVE","1964-04-09T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"United States","1065080242","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bassariscus","| USA | CA | Butte |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CSUC:Mammals:1214",NA,NA,"raptor","CSUC",NA,NA,NA,"US",1065080242,"Animalia",1,"en","2015-04-14T15:09:03.668+0000","2016-08-03T11:36:32.050+0000","2015-04-14T15:09:03.687+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-24T00:00:00.000+0000",4,NA,"ICZN","urn:catalog:CSUC:Mammals:1214",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"skin",NA,"DWC_ARCHIVE","US","e8d23d68-7220-48a2-969a-c37cb8eb04cf","Gary Cole",NA,"http://portal.vertnet.org/o/csuc/mammals?id=1214",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,"FEMALE",NA,"Bassariscus astutus",2433557,"astutus","100",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"4/9/1964","USA | CA | Butte | 1 mi. S of Ord Ferry, Llano Seco Ranch; nearest city: Ord Ferry","Ringtail",NA,1964,2016-08-10
"992",NA,"Nd","ND",NA,NA,NA,"UNKNOWN",NA,"930","Mammalia",359,"Cueva Los Pochones, Mpio Ciudad Maíz, Nd, ND, Mexico","ENCB",NA,NA,NA,"Mexico",NA,"7fc57fd0-f762-11e1-a439-00145eb45e9a",NA,"2004-01-07T00:00:00.000+0000",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-04-06T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370489048","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. Álvarez & N. González R.",NA,NA,NA,"astutus","ENCB",NA,NA,NA,"MX",370489048,"Animalia",1,NA,"2016-01-28T20:46:57.326+0000","2016-08-04T03:32:06.220+0000","2014-10-06T20:29:04.204+0000",NA,NA,NA,NA,NA,NA,NA,"Cueva Los Pochones, Mpio Ciudad Maíz",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","A. Gómez & F. Medellin",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. astutus",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,7193887,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
"993","http://www.vertnet.org/resources/norms.html","Texas","Terrell",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"615933","Mammalia",359,"Chandler Ranch, Sanderson, Texas, Terrell, United States, NORTH_AMERICA","ISM-Mammals",NA,"NORTH_AMERICA",NA,"United States",NA,"07e9980a-a9f6-4a35-9df6-26371459e570","Mammalogy collections of the Illinois State Museum, Springfield Illinois",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","NATIVE","1964-04-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,"70","United States","1230265517","Bassariscus","Bassariscus",2433550,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia | Chordata | Mammalia | Carnivora | Procyonidae | Bassariscus","North America | United States | Texas | Terrell County |  |  |  |",NA,NA,NA,NA,NA,NA,NA,NA,"64f0142d-0936-40bc-b4fd-486ebf00aa4e",NA,NA,NA,"ISM","http://biocol.org/urn:lsid:biocol.org:col:35004",NA,NA,"US",1230265517,"Animalia",1,"en","2016-02-03T22:50:14.357+0000","2016-08-03T11:12:27.855+0000","2016-01-26T22:03:11.370+0000",NA,NA,NA,NA,NA,NA,NA,"Chandler Ranch, Sanderson",NA,NA,NA,NA,NA,"2016-01-12T00:00:00.000+0000",4,NA,"ICZN","64f0142d-0936-40bc-b4fd-486ebf00aa4e",NA,"present","Carnivora",732,NA,NA,NA,NA,"Chordata",44,"Skull - 1",NA,"DWC_ARCHIVE","US","b0e368b3-da4b-45ff-8d24-12ffd422bc38","Stavley, Chas.",NA,"http://portal.vertnet.org/o/ism/ism-mammals?id=615933",NA,"https://creativecommons.org/publicdomain/zero/1.0/",NA,NA,"Bassariscus astutus (Lichtenstein, 1830)",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","105",NA,2433557,"SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"14 Apr 1964","North America | United States | Texas | Terrell County",NA,NA,1964,2016-08-10
"994",NA,"Baja California Sur",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13340","Mammalia",359,"Gulf of California, Baja California Sur, Mexico, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"6ce7290f-47f6-4046-8356-371f5b6749df",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-06-29T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","583483743","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"MaNIS georeferencing guidelines",NA,NA,"unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae","North America; Mexico; Baja California Sur; Espiritu Santo Ids.; Espiritu Santo Id.",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:MAM:13340",NA,NA,"raptor","CAS",NA,"Espiritu Santo Id.","Espiritu Santo Ids.","MX",583483743,"Animalia",1,"en","2016-08-09T10:33:53.916+0000","2016-08-04T00:58:22.129+0000","2016-03-29T19:22:49.682+0000",24.5,NA,NA,NA,NA,NA,NA,"Gulf of California",NA,NA,NA,-110.36666,NA,NA,6,NA,NA,"urn:catalog:CAS:MAM:13340","Partial skull only.",NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","R. Bandar","260",NA,NA,NA,NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","181",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"29 Jun 1964",NA,NA,NA,1964,2016-08-10
"995",NA,"Baja California",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"13341","Mammalia",359,"Gulf of California, Baja California, Mexico, NORTH_AMERICA","MAM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"6ce7290f-47f6-4046-8356-371f5b6749df",NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-06-29T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","583483746","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,"MaNIS georeferencing guidelines","Baja California Norte",NA,"unverified",NA,"Animalia; Chordata; Mammalia; Carnivora; Procyonidae","North America; Mexico; Baja California",NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:MAM:13341",NA,NA,"raptor","CAS",NA,NA,NA,"MX",583483746,"Animalia",1,"en","2016-08-09T10:33:53.926+0000","2016-08-04T00:58:22.265+0000","2016-03-29T19:22:49.678+0000",28,NA,NA,NA,NA,NA,NA,"Gulf of California",NA,NA,NA,-112,NA,NA,6,NA,NA,"urn:catalog:CAS:MAM:13341",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","66522820-055c-11d8-b84e-b8a03c50a862","R. Bandar","261",NA,NA,NA,NA,NA,"Bassariscus astutus subsp. raptor Baird, 1859",NA,NA,NA,"Bassariscus astutus",2433557,"astutus","181",NA,6164418,"SUBSPECIES",NA,"PhysicalObject",NA,NA,NA,NA,"29 Jun 1964",NA,NA,NA,1964,2016-08-10
"996","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Nuevo leon",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"98703","Mammalia",359,"ZARAGOZA, Nuevo leon, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-08-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","686427595","Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2009-01-12",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94030882-1ed8-11e3-bfac-90b11c41863e",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686427595,"Animalia",1,"en","2016-03-28T15:43:27.624+0000","2016-08-03T12:33:01.558+0000","2015-06-05T22:02:09.768+0000",23.9604150564377,NA,NA,NA,NA,NA,NA,"ZARAGOZA",NA,NA,NA,-99.7601354952313,NA,NA,8,NA,NA,"94030882-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SS",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","CLIFTON P L",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1964,2016-08-10
"997","http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","Nuevo leon",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"98704","Mammalia",359,"ZARAGOZA, Nuevo leon, Mexico, NORTH_AMERICA","KUM",NA,"NORTH_AMERICA",NA,"Mexico",NA,"1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","University of Kansas Biodiversity Institute Mammalogy Collection",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-08-15T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","686427596","Bassariscus","Bassariscus",2433550,"WGS84",NA,"N Slade","2009-01-12",NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94030c46-1ed8-11e3-bfac-90b11c41863e",NA,NA,"flavus","KU","http://grbio.org/cool/iakn-125z",NA,NA,"MX",686427596,"Animalia",1,"en","2016-03-28T15:43:27.616+0000","2016-08-03T12:33:01.492+0000","2015-09-16T18:57:03.198+0000",23.9604150564377,NA,NA,NA,NA,NA,NA,"ZARAGOZA",NA,NA,NA,-99.7601354952313,NA,NA,8,NA,NA,"94030c46-1ed8-11e3-bfac-90b11c41863e",NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,"SK",NA,"DWC_ARCHIVE","US","b554c320-0560-11d8-b851-b8a03c50a862","JIMÉNEZ S A",NA,NA,NA,"http://creativecommons.org/licenses/by/4.0/deed.en_US",NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,"PhysicalObject",NA,NA,"decimal degrees",NA,NA,NA,NA,NA,1964,2016-08-10
"998",NA,"Nuevo león","GENERAL ZARAGOZA",NA,NA,NA,"UNKNOWN",NA,"98703","Mammalia",359,"General Zaragoza, Nuevo león, GENERAL ZARAGOZA, Mexico","KU",NA,NA,NA,"Mexico",NA,"7a4035b4-f762-11e1-a439-00145eb45e9a",NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,1360,NA,NA,NA,"1964-08-12T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","236146910","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND",NA,NA,NA,"flavus","KU",NA,NA,NA,"MX",236146910,"Animalia",1,NA,"2016-01-26T01:25:49.076+0000","2016-08-04T02:43:46.947+0000","2014-10-06T14:55:52.361+0000",23.972,NA,NA,NA,NA,NA,NA,"General Zaragoza",NA,NA,NA,-99.77,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","P. L. Clifton",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
"999",NA,"Nuevo león","GENERAL ZARAGOZA",NA,NA,NA,"UNKNOWN",NA,"98704","Mammalia",359,"General Zaragoza, Nuevo león, GENERAL ZARAGOZA, Mexico","KU",NA,NA,NA,"Mexico",NA,"7a4035b4-f762-11e1-a439-00145eb45e9a",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,1360,NA,NA,NA,"1964-08-15T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","236146911","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND",NA,NA,NA,"flavus","KU",NA,NA,NA,"MX",236146911,"Animalia",1,NA,"2016-01-26T01:25:49.084+0000","2016-08-04T02:43:45.299+0000","2014-10-06T14:55:52.255+0000",23.972,NA,NA,NA,NA,NA,NA,"General Zaragoza",NA,NA,NA,-99.77,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Arturo Jiménez Guzmán",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. flavus Rhoads, 1893",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164416,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
"1000",NA,"Guerrero","ATENANGO DEL RIO",NA,NA,NA,"UNKNOWN",NA,"8944","Mammalia",359,"3 km S Apanguito, Guerrero, ATENANGO DEL RIO, Mexico","CNMA",NA,NA,NA,"Mexico",NA,"7f852dd6-f762-11e1-a439-00145eb45e9a",NA,"2004-11-29T00:00:00.000+0000",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-08-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370294145","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Cuenca J.",NA,NA,NA,"bolei","IBUNAM",NA,NA,NA,"MX",370294145,"Animalia",1,NA,"2016-01-28T20:56:01.431+0000","2016-08-04T03:30:17.398+0000","2014-10-07T06:28:18.260+0000",18.132,NA,NA,NA,NA,NA,NA,"3 km S Apanguito",NA,NA,NA,-99.141,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Martínez G. A.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. bolei Goldman, 1945",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164407,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
"1001",NA,"Guerrero","not recorded",NA,NA,NA,"UNKNOWN",NA,"8944","Mammalia",359,"3 KM S, Guerrero, not recorded, Mexico","CNMA",NA,NA,NA,"Mexico",NA,"84faa3a4-f762-11e1-a439-00145eb45e9a",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-08-14T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","46214680","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yolanda Hortelano (CNMA)",NA,NA,NA,"bolei","IBUNAM",NA,NA,NA,"MX",46214680,"Animalia",1,NA,"2013-09-07T07:16:44.000+0000","2016-08-04T07:45:33.107+0000",NA,18.13167,NA,NA,NA,NA,NA,NA,"3 KM S",NA,NA,NA,-99.14139,NA,NA,8,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","b459e790-0d3c-11d9-8431-b8a03c50a862","MARTINEZ-G., A.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. bolei Goldman, 1945",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164407,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
"1002",NA,"Guerrero","HUITZUCO DE LOS FIGUEROA",NA,NA,NA,"UNKNOWN",NA,"8945","Mammalia",359,"5 km S Ciudad de Huitzuco, Guerrero, HUITZUCO DE LOS FIGUEROA, Mexico","CNMA",NA,NA,NA,"Mexico",NA,"7f852dd6-f762-11e1-a439-00145eb45e9a",NA,"2004-11-29T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964-10-01T00:00:00.000+0000",NA,NA,NA,"Procyonidae",5311,NA,NA,"Mexico","370294074","Bassariscus","Bassariscus",2433550,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vargas Cuenca J.",NA,NA,NA,"bolei","IBUNAM",NA,NA,NA,"MX",370294074,"Animalia",1,NA,"2016-01-28T20:56:01.442+0000","2016-08-04T03:30:17.378+0000","2014-10-07T06:28:18.122+0000",18.26,NA,NA,NA,NA,NA,NA,"5 km S Ciudad de Huitzuco",NA,NA,NA,-99.335,NA,NA,10,NA,NA,NA,NA,NA,"Carnivora",732,NA,NA,NA,NA,"Chordata",44,NA,NA,"DIGIR","MX","ff90b050-c256-11db-b71b-b8a03c50a862","Martínez G. A.",NA,NA,NA,NA,NA,NA,"Bassariscus astutus subsp. bolei Goldman, 1945",NA,NA,NA,"Bassariscus astutus",2433557,"astutus",NA,NA,6164407,"SUBSPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,2016-08-10
